,request_id,device_id,primary_port,vlan_id,_merge
36553,9499,4,0,2534,right_only
36554,9500,0,1,2535,right_only
36555,9501,2,1,2535,right_only
36556,9502,3,1,2535,right_only
36557,9503,0,1,2536,right_only
36558,9503,0,0,2536,right_only
36559,9504,4,1,2535,right_only
36560,9505,0,1,2537,right_only
36561,9505,0,0,2537,right_only
36562,9506,1,1,2537,right_only
36563,9506,1,0,2537,right_only
36564,9507,2,1,2536,right_only
36565,9508,2,1,2537,right_only
36566,9508,2,0,2537,right_only
36567,9509,4,1,2536,right_only
36568,9510,4,1,2537,right_only
36569,9510,4,0,2537,right_only
36570,9511,1,1,2538,right_only
36571,9511,1,0,2538,right_only
36572,9512,2,1,2538,right_only
36573,9512,2,0,2538,right_only
36574,9513,3,1,2537,right_only
36575,9514,2,1,2539,right_only
36576,9514,2,0,2539,right_only
36577,9515,3,1,2538,right_only
36578,9516,0,1,2540,right_only
36579,9516,0,0,2540,right_only
36580,9517,4,1,2540,right_only
36581,9517,4,0,2540,right_only
36582,9518,2,1,2541,right_only
36583,9518,2,0,2541,right_only
36584,9519,1,1,2539,right_only
36585,9520,0,1,2542,right_only
36586,9520,0,0,2542,right_only
36587,9521,3,1,2539,right_only
36588,9522,1,1,2542,right_only
36589,9522,1,0,2542,right_only
36590,9523,4,1,2539,right_only
36591,9524,3,1,2541,right_only
36592,9525,2,1,2542,right_only
36593,9525,2,0,2542,right_only
36594,9526,4,1,2541,right_only
36595,9527,4,1,2542,right_only
36596,9528,0,1,2543,right_only
36597,9528,0,0,2543,right_only
36598,9529,4,1,2543,right_only
36599,9530,0,1,2544,right_only
36600,9530,0,0,2544,right_only
36601,9531,1,1,2544,right_only
36602,9532,2,1,2544,right_only
36603,9533,4,1,2544,right_only
36604,9533,4,0,2544,right_only
36605,9534,3,1,2544,right_only
36606,9535,0,1,2545,right_only
36607,9536,1,1,2545,right_only
36608,9537,2,1,2545,right_only
36609,9537,2,0,2545,right_only
36610,9538,0,1,2546,right_only
36611,9538,0,0,2546,right_only
36612,9539,3,1,2545,right_only
36613,9540,4,1,2546,right_only
36614,9540,4,0,2546,right_only
36615,9541,4,1,2545,right_only
36616,9542,1,1,2546,right_only
36617,9543,0,1,2547,right_only
36618,9543,0,0,2547,right_only
36619,9544,3,1,2546,right_only
36620,9545,1,1,2547,right_only
36621,9546,4,1,2548,right_only
36622,9546,4,0,2548,right_only
36623,9547,3,1,2547,right_only
36624,9548,4,1,2547,right_only
36625,9549,0,1,2548,right_only
36626,9550,0,1,2549,right_only
36627,9550,0,0,2549,right_only
36628,9551,1,1,2549,right_only
36629,9551,1,0,2549,right_only
36630,9552,1,1,2548,right_only
36631,9553,2,1,2550,right_only
36632,9553,2,0,2550,right_only
36633,9554,4,1,2550,right_only
36634,9554,4,0,2550,right_only
36635,9555,0,1,2551,right_only
36636,9555,0,0,2551,right_only
36637,9556,2,1,2551,right_only
36638,9556,2,0,2551,right_only
36639,9557,2,1,2548,right_only
36640,9558,4,1,2551,right_only
36641,9558,4,0,2551,right_only
36642,9559,0,1,2552,right_only
36643,9559,0,0,2552,right_only
36644,9560,3,1,2549,right_only
36645,9561,1,1,2552,right_only
36646,9561,1,0,2552,right_only
36647,9562,4,1,2552,right_only
36648,9562,4,0,2552,right_only
36649,9563,1,1,2553,right_only
36650,9563,1,0,2553,right_only
36651,9564,4,1,2553,right_only
36652,9564,4,0,2553,right_only
36653,9565,0,1,2554,right_only
36654,9565,0,0,2554,right_only
36655,9566,1,1,2554,right_only
36656,9566,1,0,2554,right_only
36657,9567,0,1,2550,right_only
36658,9568,1,1,2550,right_only
36659,9569,0,1,2555,right_only
36660,9569,0,0,2555,right_only
36661,9570,1,1,2551,right_only
36662,9571,2,1,2552,right_only
36663,9572,4,1,2555,right_only
36664,9572,4,0,2555,right_only
36665,9573,3,1,2552,right_only
36666,9574,3,1,2553,right_only
36667,9575,2,1,2556,right_only
36668,9575,2,0,2556,right_only
36669,9576,3,1,2554,right_only
36670,9577,0,1,2557,right_only
36671,9577,0,0,2557,right_only
36672,9578,1,1,2557,right_only
36673,9578,1,0,2557,right_only
36674,9579,2,1,2555,right_only
36675,9580,3,1,2555,right_only
36676,9581,1,1,2558,right_only
36677,9581,1,0,2558,right_only
36678,9582,0,1,2556,right_only
36679,9583,1,1,2556,right_only
36680,9584,4,1,2558,right_only
36681,9584,4,0,2558,right_only
36682,9585,0,1,2559,right_only
36683,9585,0,0,2559,right_only
36684,9586,2,1,2559,right_only
36685,9586,2,0,2559,right_only
36686,9587,3,1,2556,right_only
36687,9588,4,1,2559,right_only
36688,9588,4,0,2559,right_only
36689,9589,0,1,2560,right_only
36690,9589,0,0,2560,right_only
36691,9590,1,1,2560,right_only
36692,9590,1,0,2560,right_only
36693,9591,0,1,2561,right_only
36694,9591,0,0,2561,right_only
36695,9592,2,1,2561,right_only
36696,9592,2,0,2561,right_only
36697,9593,1,1,2562,right_only
36698,9593,1,0,2562,right_only
36699,9594,2,1,2562,right_only
36700,9594,2,0,2562,right_only
36701,9595,4,1,2563,right_only
36702,9595,4,0,2563,right_only
36703,9596,4,1,2557,right_only
36704,9597,2,1,2558,right_only
36705,9598,3,1,2559,right_only
36706,9599,0,1,2564,right_only
36707,9599,0,0,2564,right_only
36708,9600,4,1,2560,right_only
36709,9601,1,1,2564,right_only
36710,9601,1,0,2564,right_only
36711,9602,0,1,2565,right_only
36712,9602,0,0,2565,right_only
36713,9603,3,1,2561,right_only
36714,9604,2,1,2565,right_only
36715,9604,2,0,2565,right_only
36716,9605,0,1,2562,right_only
36717,9606,3,1,2562,right_only
36718,9607,4,1,2565,right_only
36719,9607,4,0,2565,right_only
36720,9608,2,1,2566,right_only
36721,9608,2,0,2566,right_only
36722,9609,0,1,2567,right_only
36723,9609,0,0,2567,right_only
36724,9610,1,1,2567,right_only
36725,9610,1,0,2567,right_only
36726,9611,2,1,2567,right_only
36727,9611,2,0,2567,right_only
36728,9612,0,1,2568,right_only
36729,9612,0,0,2568,right_only
36730,9613,1,1,2568,right_only
36731,9613,1,0,2568,right_only
36732,9614,2,1,2568,right_only
36733,9614,2,0,2568,right_only
36734,9615,4,1,2568,right_only
36735,9615,4,0,2568,right_only
36736,9616,2,1,2563,right_only
36737,9617,2,1,2569,right_only
36738,9617,2,0,2569,right_only
36739,9618,4,1,2569,right_only
36740,9618,4,0,2569,right_only
36741,9619,3,1,2564,right_only
36742,9620,3,1,2565,right_only
36743,9621,1,1,2570,right_only
36744,9621,1,0,2570,right_only
36745,9622,4,1,2570,right_only
36746,9622,4,0,2570,right_only
36747,9623,1,1,2572,right_only
36748,9623,1,0,2572,right_only
36749,9624,2,1,2572,right_only
36750,9624,2,0,2572,right_only
36751,9625,0,1,2566,right_only
36752,9626,2,1,2573,right_only
36753,9626,2,0,2573,right_only
36754,9627,4,1,2566,right_only
36755,9628,4,1,2573,right_only
36756,9628,4,0,2573,right_only
36757,9629,3,1,2568,right_only
36758,9630,0,1,2569,right_only
36759,9631,0,1,2570,right_only
36760,9632,1,1,2574,right_only
36761,9632,1,0,2574,right_only
36762,9633,2,1,2574,right_only
36763,9633,2,0,2574,right_only
36764,9634,3,1,2570,right_only
36765,9635,2,1,2571,right_only
36766,9636,3,1,2571,right_only
36767,9637,0,1,2575,right_only
36768,9637,0,0,2575,right_only
36769,9638,2,1,2575,right_only
36770,9638,2,0,2575,right_only
36771,9639,0,1,2576,right_only
36772,9639,0,0,2576,right_only
36773,9640,1,1,2573,right_only
36774,9641,4,1,2576,right_only
36775,9641,4,0,2576,right_only
36776,9642,3,1,2573,right_only
36777,9643,0,1,2577,right_only
36778,9643,0,0,2577,right_only
36779,9644,3,1,2575,right_only
36780,9645,1,1,2577,right_only
36781,9645,1,0,2577,right_only
36782,9646,1,1,2576,right_only
36783,9647,2,1,2577,right_only
36784,9647,2,0,2577,right_only
36785,9648,4,1,2577,right_only
36786,9648,4,0,2577,right_only
36787,9649,2,1,2576,right_only
36788,9650,0,1,2578,right_only
36789,9650,0,0,2578,right_only
36790,9651,3,1,2576,right_only
36791,9652,1,1,2578,right_only
36792,9652,1,0,2578,right_only
36793,9653,2,1,2578,right_only
36794,9653,2,0,2578,right_only
36795,9654,4,1,2578,right_only
36796,9654,4,0,2578,right_only
36797,9655,3,1,2577,right_only
36798,9656,0,1,2579,right_only
36799,9656,0,0,2579,right_only
36800,9657,1,1,2579,right_only
36801,9657,1,0,2579,right_only
36802,9658,4,1,2579,right_only
36803,9658,4,0,2579,right_only
36804,9659,0,1,2580,right_only
36805,9659,0,0,2580,right_only
36806,9660,1,1,2580,right_only
36807,9660,1,0,2580,right_only
36808,9661,3,1,2578,right_only
36809,9662,2,1,2579,right_only
36810,9663,2,1,2580,right_only
36811,9663,2,0,2580,right_only
36812,9664,3,1,2579,right_only
36813,9665,3,1,2580,right_only
36814,9666,4,1,2580,right_only
36815,9666,4,0,2580,right_only
36816,9667,1,1,2581,right_only
36817,9667,1,0,2581,right_only
36818,9668,2,1,2581,right_only
36819,9669,0,1,2583,right_only
36820,9669,0,0,2583,right_only
36821,9670,3,1,2581,right_only
36822,9671,1,1,2583,right_only
36823,9671,1,0,2583,right_only
36824,9672,4,1,2583,right_only
36825,9672,4,0,2583,right_only
36826,9673,1,1,2582,right_only
36827,9674,2,1,2582,right_only
36828,9675,2,1,2584,right_only
36829,9675,2,0,2584,right_only
36830,9676,3,1,2582,right_only
36831,9677,4,1,2584,right_only
36832,9677,4,0,2584,right_only
36833,9678,3,1,2583,right_only
36834,9679,1,1,2584,right_only
36835,9680,0,1,2585,right_only
36836,9680,0,0,2585,right_only
36837,9681,3,1,2584,right_only
36838,9682,1,1,2585,right_only
36839,9683,2,1,2585,right_only
36840,9683,2,0,2585,right_only
36841,9684,3,1,2585,right_only
36842,9685,4,1,2585,right_only
36843,9685,4,0,2585,right_only
36844,9686,0,1,2586,right_only
36845,9687,1,1,2586,right_only
36846,9688,2,1,2586,right_only
36847,9689,3,1,2586,right_only
36848,9690,4,1,2586,right_only
36849,9690,4,0,2586,right_only
36850,9691,0,1,2587,right_only
36851,9691,0,0,2587,right_only
36852,9692,1,1,2587,right_only
36853,9692,1,0,2587,right_only
36854,9693,2,1,2587,right_only
36855,9693,2,0,2587,right_only
36856,9694,2,1,2588,right_only
36857,9694,2,0,2588,right_only
36858,9695,3,1,2587,right_only
36859,9696,4,1,2588,right_only
36860,9696,4,0,2588,right_only
36861,9697,0,1,2589,right_only
36862,9697,0,0,2589,right_only
36863,9698,2,1,2589,right_only
36864,9698,2,0,2589,right_only
36865,9699,4,1,2587,right_only
36866,9700,0,1,2588,right_only
36867,9701,4,1,2589,right_only
36868,9701,4,0,2589,right_only
36869,9702,0,1,2590,right_only
36870,9703,1,1,2590,right_only
36871,9704,4,1,2590,right_only
36872,9704,4,0,2590,right_only
36873,9705,0,1,2591,right_only
36874,9705,0,0,2591,right_only
36875,9706,2,1,2591,right_only
36876,9706,2,0,2591,right_only
36877,9707,1,1,2591,right_only
36878,9708,0,1,2592,right_only
36879,9708,0,0,2592,right_only
36880,9709,3,1,2591,right_only
36881,9710,4,1,2592,right_only
36882,9710,4,0,2592,right_only
36883,9711,2,1,2593,right_only
36884,9711,2,0,2593,right_only
36885,9712,0,1,2594,right_only
36886,9712,0,0,2594,right_only
36887,9713,2,1,2594,right_only
36888,9713,2,0,2594,right_only
36889,9714,4,1,2594,right_only
36890,9714,4,0,2594,right_only
36891,9715,0,1,2595,right_only
36892,9715,0,0,2595,right_only
36893,9716,1,1,2595,right_only
36894,9716,1,0,2595,right_only
36895,9717,2,1,2595,right_only
36896,9717,2,0,2595,right_only
36897,9718,0,1,2596,right_only
36898,9718,0,0,2596,right_only
36899,9719,2,1,2597,right_only
36900,9719,2,0,2597,right_only
36901,9720,1,1,2598,right_only
36902,9720,1,0,2598,right_only
36903,9721,2,1,2592,right_only
36904,9722,2,1,2598,right_only
36905,9722,2,0,2598,right_only
36906,9723,4,1,2598,right_only
36907,9723,4,0,2598,right_only
36908,9724,3,1,2592,right_only
36909,9725,0,1,2593,right_only
36910,9726,1,1,2599,right_only
36911,9726,1,0,2599,right_only
36912,9727,3,1,2593,right_only
36913,9728,0,1,2600,right_only
36914,9728,0,0,2600,right_only
36915,9729,3,1,2595,right_only
36916,9730,1,1,2600,right_only
36917,9730,1,0,2600,right_only
36918,9731,1,1,2596,right_only
36919,9732,1,1,2601,right_only
36920,9732,1,0,2601,right_only
36921,9733,4,1,2601,right_only
36922,9733,4,0,2601,right_only
36923,9734,2,1,2602,right_only
36924,9734,2,0,2602,right_only
36925,9735,2,1,2596,right_only
36926,9736,3,1,2597,right_only
36927,9737,1,1,2603,right_only
36928,9737,1,0,2603,right_only
36929,9738,3,1,2598,right_only
36930,9739,0,1,2604,right_only
36931,9739,0,0,2604,right_only
36932,9740,4,1,2599,right_only
36933,9741,0,1,2605,right_only
36934,9741,0,0,2605,right_only
36935,9742,0,1,2606,right_only
36936,9742,0,0,2606,right_only
36937,9743,3,1,2600,right_only
36938,9744,2,1,2606,right_only
36939,9744,2,0,2606,right_only
36940,9745,0,1,2607,right_only
36941,9745,0,0,2607,right_only
36942,9746,1,1,2607,right_only
36943,9746,1,0,2607,right_only
36944,9747,3,1,2602,right_only
36945,9748,3,1,2604,right_only
36946,9749,2,1,2607,right_only
36947,9749,2,0,2607,right_only
36948,9750,3,1,2605,right_only
36949,9751,1,1,2606,right_only
36950,9752,4,1,2607,right_only
36951,9752,4,0,2607,right_only
36952,9753,3,1,2606,right_only
36953,9754,4,1,2606,right_only
36954,9755,0,1,2608,right_only
36955,9755,0,0,2608,right_only
36956,9756,1,1,2608,right_only
36957,9756,1,0,2608,right_only
36958,9757,2,1,2608,right_only
36959,9757,2,0,2608,right_only
36960,9758,3,1,2607,right_only
36961,9759,3,1,2608,right_only
36962,9760,4,1,2608,right_only
36963,9761,0,1,2609,right_only
36964,9762,2,1,2609,right_only
36965,9762,2,0,2609,right_only
36966,9763,4,1,2609,right_only
36967,9763,4,0,2609,right_only
36968,9764,0,1,2610,right_only
36969,9764,0,0,2610,right_only
36970,9765,3,1,2609,right_only
36971,9766,1,1,2610,right_only
36972,9766,1,0,2610,right_only
36973,9767,2,1,2610,right_only
36974,9768,2,1,2611,right_only
36975,9768,2,0,2611,right_only
36976,9769,0,1,2612,right_only
36977,9769,0,0,2612,right_only
36978,9770,3,1,2610,right_only
36979,9771,1,1,2611,right_only
36980,9772,3,1,2611,right_only
36981,9773,4,1,2611,right_only
36982,9774,1,1,2612,right_only
36983,9775,2,1,2612,right_only
36984,9775,2,0,2612,right_only
36985,9776,4,1,2612,right_only
36986,9776,4,0,2612,right_only
36987,9777,3,1,2612,right_only
36988,9778,0,1,2613,right_only
36989,9779,2,1,2613,right_only
36990,9779,2,0,2613,right_only
36991,9780,1,1,2613,right_only
36992,9781,3,1,2613,right_only
36993,9782,4,1,2613,right_only
36994,9782,4,0,2613,right_only
36995,9783,0,1,2614,right_only
36996,9783,0,0,2614,right_only
36997,9784,1,1,2614,right_only
36998,9784,1,0,2614,right_only
36999,9785,2,1,2614,right_only
37000,9786,3,1,2614,right_only
37001,9787,1,1,2615,right_only
37002,9787,1,0,2615,right_only
37003,9788,2,1,2615,right_only
37004,9789,3,1,2615,right_only
37005,9790,4,1,2615,right_only
37006,9791,0,1,2616,right_only
37007,9792,1,1,2616,right_only
37008,9793,3,1,2616,right_only
37009,9794,0,1,2617,right_only
37010,9795,2,1,2617,right_only
37011,9796,4,1,2617,right_only
37012,9796,4,0,2617,right_only
37013,9797,0,1,2618,right_only
37014,9797,0,0,2618,right_only
37015,9798,3,1,2617,right_only
37016,9799,1,1,2618,right_only
37017,9800,2,1,2618,right_only
37018,9801,4,1,2618,right_only
37019,9801,4,0,2618,right_only
37020,9802,0,1,2619,right_only
37021,9803,1,1,2619,right_only
37022,9803,1,0,2619,right_only
37023,9804,4,1,2619,right_only
37024,9805,1,1,2620,right_only
37025,9805,1,0,2620,right_only
37026,9806,3,1,2620,right_only
37027,9807,4,1,2620,right_only
37028,9808,0,1,2621,right_only
37029,9809,4,1,2621,right_only
37030,9809,4,0,2621,right_only
37031,9810,2,1,2621,right_only
37032,9811,0,1,2622,right_only
37033,9811,0,0,2622,right_only
37034,9812,1,1,2622,right_only
37035,9813,2,1,2622,right_only
37036,9814,1,1,2623,right_only
37037,9814,1,0,2623,right_only
37038,9815,2,1,2623,right_only
37039,9816,0,1,2624,right_only
37040,9816,0,0,2624,right_only
37041,9817,1,1,2625,right_only
37042,9817,1,0,2625,right_only
37043,9818,1,1,2624,right_only
37044,9819,2,1,2625,right_only
37045,9819,2,0,2625,right_only
37046,9820,4,1,2625,right_only
37047,9820,4,0,2625,right_only
37048,9821,0,1,2626,right_only
37049,9821,0,0,2626,right_only
37050,9822,1,1,2626,right_only
37051,9822,1,0,2626,right_only
37052,9823,3,1,2624,right_only
37053,9824,2,1,2626,right_only
37054,9824,2,0,2626,right_only
37055,9825,3,1,2625,right_only
37056,9826,4,1,2626,right_only
37057,9827,0,1,2627,right_only
37058,9828,1,1,2627,right_only
37059,9829,2,1,2628,right_only
37060,9829,2,0,2628,right_only
37061,9830,3,1,2628,right_only
37062,9831,1,1,2629,right_only
37063,9831,1,0,2629,right_only
37064,9832,4,1,2628,right_only
37065,9833,2,1,2629,right_only
37066,9833,2,0,2629,right_only
37067,9834,0,1,2629,right_only
37068,9835,4,1,2629,right_only
37069,9836,0,1,2630,right_only
37070,9837,2,1,2630,right_only
37071,9838,4,1,2630,right_only
37072,9839,0,1,2631,right_only
37073,9840,1,1,2631,right_only
37074,9840,1,0,2631,right_only
37075,9841,2,1,2631,right_only
37076,9842,4,1,2631,right_only
37077,9842,4,0,2631,right_only
37078,9843,4,1,2632,right_only
37079,9843,4,0,2632,right_only
37080,9844,3,1,2631,right_only
37081,9845,0,1,2633,right_only
37082,9845,0,0,2633,right_only
37083,9846,4,1,2633,right_only
37084,9846,4,0,2633,right_only
37085,9847,0,1,2634,right_only
37086,9847,0,0,2634,right_only
37087,9848,1,1,2632,right_only
37088,9849,2,1,2632,right_only
37089,9850,1,1,2633,right_only
37090,9851,1,1,2634,right_only
37091,9852,2,1,2634,right_only
37092,9853,4,1,2634,right_only
37093,9853,4,0,2634,right_only
37094,9854,3,1,2634,right_only
37095,9855,0,1,2635,right_only
37096,9856,1,1,2635,right_only
37097,9857,0,1,2636,right_only
37098,9857,0,0,2636,right_only
37099,9858,1,1,2636,right_only
37100,9858,1,0,2636,right_only
37101,9859,3,1,2635,right_only
37102,9860,4,1,2636,right_only
37103,9860,4,0,2636,right_only
37104,9861,1,1,2637,right_only
37105,9861,1,0,2637,right_only
37106,9862,4,1,2635,right_only
37107,9863,4,1,2637,right_only
37108,9863,4,0,2637,right_only
37109,9864,2,1,2636,right_only
37110,9865,1,1,2638,right_only
37111,9865,1,0,2638,right_only
37112,9866,2,1,2638,right_only
37113,9866,2,0,2638,right_only
37114,9867,0,1,2637,right_only
37115,9868,2,1,2637,right_only
37116,9869,4,1,2638,right_only
37117,9869,4,0,2638,right_only
37118,9870,1,1,2639,right_only
37119,9870,1,0,2639,right_only
37120,9871,2,1,2639,right_only
37121,9871,2,0,2639,right_only
37122,9872,4,1,2639,right_only
37123,9872,4,0,2639,right_only
37124,9873,0,1,2640,right_only
37125,9873,0,0,2640,right_only
37126,9874,3,1,2637,right_only
37127,9875,4,1,2640,right_only
37128,9875,4,0,2640,right_only
37129,9876,3,1,2638,right_only
37130,9877,0,1,2641,right_only
37131,9877,0,0,2641,right_only
37132,9878,1,1,2641,right_only
37133,9878,1,0,2641,right_only
37134,9879,4,1,2641,right_only
37135,9879,4,0,2641,right_only
37136,9880,3,1,2639,right_only
37137,9881,3,1,2641,right_only
37138,9882,1,1,2642,right_only
37139,9882,1,0,2642,right_only
37140,9883,2,1,2642,right_only
37141,9883,2,0,2642,right_only
37142,9884,0,1,2642,right_only
37143,9885,4,1,2642,right_only
37144,9885,4,0,2642,right_only
37145,9886,3,1,2642,right_only
37146,9887,2,1,2643,right_only
37147,9888,3,1,2643,right_only
37148,9889,0,1,2644,right_only
37149,9890,1,1,2644,right_only
37150,9891,2,1,2644,right_only
37151,9892,3,1,2644,right_only
37152,9893,4,1,2644,right_only
37153,9893,4,0,2644,right_only
37154,9894,0,1,2645,right_only
37155,9894,0,0,2645,right_only
37156,9895,1,1,2645,right_only
37157,9896,0,1,2646,right_only
37158,9896,0,0,2646,right_only
37159,9897,1,1,2646,right_only
37160,9897,1,0,2646,right_only
37161,9898,2,1,2646,right_only
37162,9898,2,0,2646,right_only
37163,9899,0,1,2647,right_only
37164,9899,0,0,2647,right_only
37165,9900,1,1,2647,right_only
37166,9900,1,0,2647,right_only
37167,9901,3,1,2646,right_only
37168,9902,2,1,2647,right_only
37169,9903,4,1,2647,right_only
37170,9903,4,0,2647,right_only
37171,9904,1,1,2648,right_only
37172,9904,1,0,2648,right_only
37173,9905,3,1,2647,right_only
37174,9906,2,1,2648,right_only
37175,9907,4,1,2648,right_only
37176,9907,4,0,2648,right_only
37177,9908,0,1,2649,right_only
37178,9908,0,0,2649,right_only
37179,9909,1,1,2649,right_only
37180,9909,1,0,2649,right_only
37181,9910,0,1,2650,right_only
37182,9910,0,0,2650,right_only
37183,9911,4,1,2649,right_only
37184,9912,1,1,2650,right_only
37185,9912,1,0,2650,right_only
37186,9913,2,1,2650,right_only
37187,9914,1,1,2651,right_only
37188,9914,1,0,2651,right_only
37189,9915,3,1,2650,right_only
37190,9916,4,1,2650,right_only
37191,9917,2,1,2651,right_only
37192,9917,2,0,2651,right_only
37193,9918,0,1,2651,right_only
37194,9919,3,1,2651,right_only
37195,9920,4,1,2651,right_only
37196,9920,4,0,2651,right_only
37197,9921,0,1,2652,right_only
37198,9922,1,1,2652,right_only
37199,9923,4,1,2652,right_only
37200,9923,4,0,2652,right_only
37201,9924,0,1,2653,right_only
37202,9925,2,1,2653,right_only
37203,9926,0,1,2654,right_only
37204,9926,0,0,2654,right_only
37205,9927,2,1,2654,right_only
37206,9927,2,0,2654,right_only
37207,9928,1,1,2655,right_only
37208,9928,1,0,2655,right_only
37209,9929,2,1,2655,right_only
37210,9929,2,0,2655,right_only
37211,9930,0,1,2656,right_only
37212,9930,0,0,2656,right_only
37213,9931,1,1,2656,right_only
37214,9931,1,0,2656,right_only
37215,9932,2,1,2656,right_only
37216,9932,2,0,2656,right_only
37217,9933,1,1,2657,right_only
37218,9933,1,0,2657,right_only
37219,9934,3,1,2653,right_only
37220,9935,1,1,2654,right_only
37221,9936,2,1,2657,right_only
37222,9936,2,0,2657,right_only
37223,9937,3,1,2654,right_only
37224,9938,4,1,2654,right_only
37225,9939,3,1,2655,right_only
37226,9940,3,1,2656,right_only
37227,9941,4,1,2656,right_only
37228,9942,3,1,2657,right_only
37229,9943,4,1,2657,right_only
37230,9944,1,1,2658,right_only
37231,9945,2,1,2658,right_only
37232,9946,3,1,2658,right_only
37233,9947,0,1,2659,right_only
37234,9947,0,0,2659,right_only
37235,9948,4,1,2659,right_only
37236,9948,4,0,2659,right_only
37237,9949,0,1,2660,right_only
37238,9949,0,0,2660,right_only
37239,9950,1,1,2659,right_only
37240,9951,1,1,2660,right_only
37241,9951,1,0,2660,right_only
37242,9952,3,1,2659,right_only
37243,9953,4,1,2660,right_only
37244,9953,4,0,2660,right_only
37245,9954,1,1,2661,right_only
37246,9954,1,0,2661,right_only
37247,9955,2,1,2661,right_only
37248,9955,2,0,2661,right_only
37249,9956,3,1,2660,right_only
37250,9957,0,1,2661,right_only
37251,9958,1,1,2662,right_only
37252,9958,1,0,2662,right_only
37253,9959,2,1,2662,right_only
37254,9959,2,0,2662,right_only
37255,9960,3,1,2661,right_only
37256,9961,0,1,2663,right_only
37257,9961,0,0,2663,right_only
37258,9962,1,1,2663,right_only
37259,9962,1,0,2663,right_only
37260,9963,3,1,2662,right_only
37261,9964,4,1,2662,right_only
37262,9965,1,1,2664,right_only
37263,9965,1,0,2664,right_only
37264,9966,1,1,2665,right_only
37265,9966,1,0,2665,right_only
37266,9967,2,1,2665,right_only
37267,9967,2,0,2665,right_only
37268,9968,3,1,2663,right_only
37269,9969,4,1,2665,right_only
37270,9969,4,0,2665,right_only
37271,9970,1,1,2667,right_only
37272,9970,1,0,2667,right_only
37273,9971,3,1,2664,right_only
37274,9972,2,1,2667,right_only
37275,9972,2,0,2667,right_only
37276,9973,4,1,2664,right_only
37277,9974,4,1,2667,right_only
37278,9974,4,0,2667,right_only
37279,9975,3,1,2665,right_only
37280,9976,0,1,2668,right_only
37281,9976,0,0,2668,right_only
37282,9977,2,1,2668,right_only
37283,9977,2,0,2668,right_only
37284,9978,1,1,2666,right_only
37285,9979,3,1,2666,right_only
37286,9980,0,1,2669,right_only
37287,9980,0,0,2669,right_only
37288,9981,1,1,2669,right_only
37289,9981,1,0,2669,right_only
37290,9982,0,1,2667,right_only
37291,9983,3,1,2667,right_only
37292,9984,1,1,2668,right_only
37293,9985,2,1,2669,right_only
37294,9985,2,0,2669,right_only
37295,9986,3,1,2668,right_only
37296,9987,4,1,2669,right_only
37297,9987,4,0,2669,right_only
37298,9988,4,1,2668,right_only
37299,9989,4,1,2670,right_only
37300,9989,4,0,2670,right_only
37301,9990,1,1,2671,right_only
37302,9990,1,0,2671,right_only
37303,9991,1,1,2670,right_only
37304,9992,0,1,2671,right_only
37305,9993,2,1,2671,right_only
37306,9993,2,0,2671,right_only
37307,9994,3,1,2671,right_only
37308,9995,1,1,2672,right_only
37309,9995,1,0,2672,right_only
37310,9996,2,1,2672,right_only
37311,9997,4,1,2672,right_only
37312,9997,4,0,2672,right_only
37313,9998,0,1,2673,right_only
37314,9998,0,0,2673,right_only
37315,9999,1,1,2673,right_only
37316,9999,1,0,2673,right_only
37317,10000,2,1,2673,right_only
37318,10000,2,0,2673,right_only
37319,10001,4,1,2673,right_only
37320,10001,4,0,2673,right_only
37321,10002,3,1,2672,right_only
37322,10003,3,1,2673,right_only
37323,10004,0,1,2674,right_only
37324,10004,0,0,2674,right_only
37325,10005,2,1,2674,right_only
37326,10006,1,1,2675,right_only
37327,10006,1,0,2675,right_only
37328,10007,4,1,2675,right_only
37329,10007,4,0,2675,right_only
37330,10008,2,1,2676,right_only
37331,10008,2,0,2676,right_only
37332,10009,3,1,2674,right_only
37333,10010,0,1,2677,right_only
37334,10010,0,0,2677,right_only
37335,10011,0,1,2676,right_only
37336,10012,2,1,2677,right_only
37337,10012,2,0,2677,right_only
37338,10013,0,1,2678,right_only
37339,10013,0,0,2678,right_only
37340,10014,1,1,2678,right_only
37341,10014,1,0,2678,right_only
37342,10015,3,1,2676,right_only
37343,10016,1,1,2677,right_only
37344,10017,4,1,2677,right_only
37345,10018,2,1,2678,right_only
37346,10019,0,1,2679,right_only
37347,10019,0,0,2679,right_only
37348,10020,1,1,2680,right_only
37349,10020,1,0,2680,right_only
37350,10021,3,1,2678,right_only
37351,10022,0,1,2680,right_only
37352,10023,4,1,2680,right_only
37353,10023,4,0,2680,right_only
37354,10024,0,1,2681,right_only
37355,10024,0,0,2681,right_only
37356,10025,1,1,2681,right_only
37357,10025,1,0,2681,right_only
37358,10026,2,1,2681,right_only
37359,10026,2,0,2681,right_only
37360,10027,0,1,2682,right_only
37361,10027,0,0,2682,right_only
37362,10028,3,1,2680,right_only
37363,10029,3,1,2681,right_only
37364,10030,1,1,2682,right_only
37365,10031,4,1,2682,right_only
37366,10031,4,0,2682,right_only
37367,10032,4,1,2683,right_only
37368,10032,4,0,2683,right_only
37369,10033,3,1,2682,right_only
37370,10034,0,1,2683,right_only
37371,10035,1,1,2683,right_only
37372,10036,2,1,2683,right_only
37373,10037,3,1,2683,right_only
37374,10038,1,1,2684,right_only
